"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","W4Efsd 7","W4Efsd 8","W4Efsd 9","FQ2IWe src","ah5Ghc","W6VQef","M4A5Cf","ah5Ghc 2","fontBodyMedium","EgL07d src","R8c4Qb"
"https://www.google.com/maps/place/BODYPRO+GYM+NANDED/data=!4m7!3m6!1s0x3bd1d73f95c9585d:0x9b05cc0b04799181!8m2!3d19.1709818!4d77.2958859!16s%2Fg%2F11hmk38ww6!19sChIJXVjJlT_X0TsRgZF5BAvMBZs?authuser=0&hl=en&rclk=1","BODYPRO GYM NANDED","4.6","(24)","·","Fitness center","·","Ganesh Nagar Rd","·","Closed","⋅ Opens 6AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipOpN5w_RT3NgH3ZZxi8WtN0gny6pkXYsl3kxyWL=w200-h92-k-no","On-site services not available","·","","","","",""
"https://www.google.com/maps/place/Dream's+Fitness+Centre+%26+Gym/data=!4m7!3m6!1s0x3bd1d6636eec4947:0x340bce52dca74378!8m2!3d19.166954!4d77.2998702!16s%2Fg%2F11ddx6x5fz!19sChIJR0nsbmPW0TsReEOn3FLOCzQ?authuser=0&hl=en&rclk=1","Dream's Fitness Centre & Gym","4.7","(21)","·","Gym","·","578X+QWQ","·","Open","⋅ Closes 12AM","","","https://lh5.googleusercontent.com/p/AF1QipP-UTUyNLDRlwdUlfWvJVwDG__gSSpCn_pXCwU4=w163-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Vigourzone+Gym/data=!4m7!3m6!1s0x3bd1d7e15110f2ab:0x7444c2f9f9ef2096!8m2!3d19.152354!4d77.3114998!16s%2Fg%2F11rq2p0g0m!19sChIJq_IQUeHX0TsRliDv-fnCRHQ?authuser=0&hl=en&rclk=1","Vigourzone Gym","4.7","(98)","·","Gym","·","Balaji heights, Subhash Rd","·","Closed","⋅ Opens 6AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPo4Y54rY5Bc9UmbmVqlMJBXKrVEspojm968qfu=w184-h92-k-no","On-site services","·","","","","",""
"https://www.google.com/maps/place/H+NEXT+FITNESS+CENTRE/data=!4m7!3m6!1s0x3bce29901e98b531:0x63b802bafce1bc2e!8m2!3d19.1112386!4d77.325386!16s%2Fg%2F11n6pf6hk7!19sChIJMbWYHpApzjsRLrzh_LoCuGM?authuser=0&hl=en&rclk=1","H NEXT FITNESS CENTRE","4.9","(22)","·","Gym","·","USMANNAGAR ROAD, near RUBY HOTEL","·","Closed","⋅ Opens 5AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipMJaluq9FJyg0pQAWqXdzjEVPE1Xb0O6ZN785QR=w122-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Fitness+1st+Unisex+Gym/data=!4m7!3m6!1s0x3bd1d732f138ea67:0xc84348d0646d13aa!8m2!3d19.1671573!4d77.3115324!16s%2Fg%2F11flbrt74p!19sChIJZ-o48TLX0TsRqhNtZNBIQ8g?authuser=0&hl=en&rclk=1","Fitness 1st Unisex Gym","4.0","(78)","·","Fitness center","·","VIP Road opp apmc kaman","·","Closed","⋅ Opens 5AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipMf8kDu6OErSxZ8BvAIAMCMnxetYW8cHupm945Y=w122-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Deshmukh+Tarodekar+Gym/data=!4m7!3m6!1s0x3bd1d692a6102aa7:0xdd30b84135d332dd!8m2!3d19.1844551!4d77.3087847!16s%2Fg%2F12hmxdvzd!19sChIJpyoQppLW0TsR3TLTNUG4MN0?authuser=0&hl=en&rclk=1","Deshmukh Tarodekar Gym","4.1","(258)","·","Gym","·","58M5+QGM, State Highway 148","·","Closes soon","⋅ 10:30PM ⋅ Opens 5AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPDMHNg4fCyFoa-PVANZSJAjxG6b08oi6383-cI=w122-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Fitness+ladder+GYM/data=!4m7!3m6!1s0x3bd1d72a6c7d9083:0x3182db25c352d7c1!8m2!3d19.1850376!4d77.2919899!16s%2Fg%2F11s1bbwd9d!19sChIJg5B9bCrX0TsRwddSwyXbgjE?authuser=0&hl=en&rclk=1","Fitness ladder GYM","4.3","(139)","·","Gym","·","Chatrapati chowk, above Naivedeum Restaurant","·","Closed","⋅ Opens 6AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPzcEEBtMecQB9Pr1ngqOlbUETeH3Rt87kqWIG1=w122-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Level+7+fitness/data=!4m7!3m6!1s0x3bd1d7b503aeab6b:0x1b5fb39f631fbaf0!8m2!3d19.1726076!4d77.3152981!16s%2Fg%2F11fl8_cq61!19sChIJa6uuA7XX0TsR8LofY5-zXxs?authuser=0&hl=en&rclk=1","Level 7 fitness","4.5","(30)","·","Fitness center","·","Raj Mall","·","Closed","⋅ Opens 5:30AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipNH8EipP-r6yUV0pr3nhmvr2Pj_3GdPtKnrp-zX=w80-h106-k-no","","","","","","",""
"https://www.google.com/maps/place/DESHMUKH+HEALTH+CLUB/data=!4m7!3m6!1s0x3bd1d76e5a1bef57:0x3549833bf3538109!8m2!3d19.1954996!4d77.3091085!16s%2Fg%2F11j13jsbf7!19sChIJV-8bWm7X0TsRCYFT8zuDSTU?authuser=0&hl=en&rclk=1","DESHMUKH HEALTH CLUB","4.5","(108)","·","Gym","·","Deshmukh Gym,Sahakarnagar,Taroda Budruk Road","·","Closed","⋅ Opens 5AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipP02QFmWTxGys1jsBXw4tZ9vAnyrFr_v75nE2wC=w80-h106-k-no","","","","","","",""
"https://www.google.com/maps/place/FIT-N-FINE+Fitness+Center/data=!4m7!3m6!1s0x3bd1d64a4bbe6429:0xa5788e97620156bf!8m2!3d19.1531076!4d77.328389!16s%2Fg%2F11c5_swj6m!19sChIJKWS-S0rW0TsRv1YBYpeOeKU?authuser=0&hl=en&rclk=1","FIT-N-FINE Fitness Center","4.4","(24)","·","Gym","·","583H+69R","·","Closed","⋅ Opens 6AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipN1oWnVPSHdJKpWzriRSJNpC_wJgAtf8ZC_wvsd=w80-h106-k-no","","","","","","",""
"https://www.google.com/maps/place/3D+Health+%26+Fitness/data=!4m7!3m6!1s0x3bce2940fd2f6161:0x589d81f19c8f7a8e!8m2!3d19.1121281!4d77.2884787!16s%2Fg%2F11qhwbml87!19sChIJYWEv_UApzjsRjnqPnPGBnVg?authuser=0&hl=en&rclk=1","3D Health & Fitness","5.0","(23)","·","Gym","·","Kaleshwar Rd","·","Open 24 hours","","","","","On-site services","·","","","","",""
"https://www.google.com/maps/place/SAM's+fitness/data=!4m7!3m6!1s0x3bd1d7c986a16e21:0x85632302c1809176!8m2!3d19.203802!4d77.2917623!16s%2Fg%2F11rgg5y3lx!19sChIJIW6hhsnX0TsRdpGAwQIjY4U?authuser=0&hl=en&rclk=1","SAM's fitness","5.0","(133)","·","Gym","·","Gajanan Maharaj Mandir Taroda khurd, Nanded Malegaon Rd","·","Open 24 hours","","","","https://lh5.googleusercontent.com/p/AF1QipMURkDVgPpKZR90Pf9uF21H2kT_lGhzR0XiwlPz=w80-h106-k-no","","","","","","",""
"https://www.google.com/maps/place/GARUDKAR+ZUMBA+%26+GYM/data=!4m7!3m6!1s0x3bd1d7000ff3a283:0x8326b4e0f338ce6d!8m2!3d19.1526666!4d77.3080652!16s%2Fg%2F11h7d794p8!19sChIJg6LzDwDX0TsRbc448-C0JoM?authuser=0&hl=en&rclk=1","GARUDKAR ZUMBA & GYM","4.9","(25)","·","Gym","·","Dr lane Borban Number 1 Rd, beside Suyog kids school","·","Closed","⋅ Opens 6AM Sat","","","","","","","","","",""
"https://www.google.com/maps/place/Nanded+Club/data=!4m7!3m6!1s0x3bd1d689daaa9273:0xf9d0366781c804bc!8m2!3d19.1723564!4d77.3016473!16s%2Fg%2F11b77xzcjv!19sChIJc5Kq2onW0TsRvATIgWc20Pk?authuser=0&hl=en&rclk=1","Nanded Club","4.2","(258)","·","Gym","·","58C2+WMR","·","Closed","⋅ Opens 6AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPSLlGHnKcIvHHvvpuRozk1qKHo39HQkXKBjKEo=w163-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Citizen+Next/data=!4m7!3m6!1s0x3bd1d64ab5870d9d:0x16e174667d0df4c!8m2!3d19.1521386!4d77.3323553!16s%2Fg%2F11c0xnv2gl!19sChIJnQ2HtUrW0TsRTN_QZ0YXbgE?authuser=0&hl=en&rclk=1","Citizen Next","4.1","(27)","·","Gym","·","582J+VW5, Citizen Corner, Near Deigoor Naka","·","Closed","⋅ Opens 5:30AM Sat","","","","","","","","","",""
"https://www.google.com/maps/place/3D+Health+%26+Fitness/data=!4m7!3m6!1s0x3bce2940fd2f6161:0x589d81f19c8f7a8e!8m2!3d19.1121281!4d77.2884787!16s%2Fg%2F11qhwbml87!19sChIJYWEv_UApzjsRjnqPnPGBnVg?authuser=0&hl=en&rclk=1","3D Health & Fitness","5.0","(23)","·","Gym","·","Kaleshwar Rd","·","Open 24 hours","","","","https://lh5.googleusercontent.com/p/AF1QipMV7R9-XEIOe_6pC_3kRYOL3tUSVPZIHIOxAmwd=w136-h92-k-no","On-site services","·","","","","",""
"https://www.google.com/maps/place/GARUDKAR+ZUMBA+%26+GYM/data=!4m7!3m6!1s0x3bd1d7000ff3a283:0x8326b4e0f338ce6d!8m2!3d19.1526666!4d77.3080652!16s%2Fg%2F11h7d794p8!19sChIJg6LzDwDX0TsRbc448-C0JoM?authuser=0&hl=en&rclk=1","GARUDKAR ZUMBA & GYM","4.9","(25)","·","Gym","·","Dr lane Borban Number 1 Rd, beside Suyog kids school","·","Closed","⋅ Opens 6AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPiKm5ZYpbpGHvJYzS57km95Ri16QSmh-eXTvDB=w199-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Citizen+Next/data=!4m7!3m6!1s0x3bd1d64ab5870d9d:0x16e174667d0df4c!8m2!3d19.1521386!4d77.3323553!16s%2Fg%2F11c0xnv2gl!19sChIJnQ2HtUrW0TsRTN_QZ0YXbgE?authuser=0&hl=en&rclk=1","Citizen Next","4.1","(27)","·","Gym","·","582J+VW5, Citizen Corner, Near Deigoor Naka","·","Closed","⋅ Opens 5:30AM Sat","","","https://lh4.googleusercontent.com/gVpDtfFtiK2dHjzlR13d_WjKUwPzLi5v6W1-cdA-6fSKHB3paLtYA5F4Ji-i5TM_=w122-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Friends+Health+Club/data=!4m7!3m6!1s0x3bd1d68c3149b4e7:0xbaeafbc96c7f544a!8m2!3d19.1803855!4d77.3048674!16s%2Fg%2F1hm5fzgqb!19sChIJ57RJMYzW0TsRSlR_bMn76ro?authuser=0&hl=en&rclk=1","Friends Health Club","3.9","(36)","·","Gym","·","58J3+5W5, near Gajanan Electricals","","","","","","https://lh5.googleusercontent.com/p/AF1QipM1XuQB4DBhK6th9UzOeq6tKm_LY_YSyNBhIqbn=w80-h106-k-no","","","","","","",""
"https://www.google.com/maps/place/ELITE+FITNESS+UNISEX+GYM/data=!4m7!3m6!1s0x3bd1d7135dc5d013:0x2b6cea817dcd8c83!8m2!3d19.1711055!4d77.3045189!16s%2Fg%2F11ptv5f2xb!19sChIJE9DFXRPX0TsRg4zNfYHqbCs?authuser=0&hl=en&rclk=1","ELITE FITNESS UNISEX GYM","4.5","(11)","·","Gym","·","3rd & 4th Floor, ITI Rd, above Shyam Kirana Super Market, next to Government Rest House","·","Closed","⋅ Opens 6AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipMOJap4oR2SKJu9U1Mdeq7wo8T_u9FgVZl3Yg5P=w80-h100-k-no","On-site services","·","·","Online classes","","",""
"https://www.google.com/maps/place/Power+Zone+Fitness+Center+%26+Gym/data=!4m7!3m6!1s0x3bd1d65791f091af:0xf2256437f809b583!8m2!3d19.1721795!4d77.3218308!16s%2Fg%2F11c1lxptpy!19sChIJr5HwkVfW0TsRg7UJ-DdkJfI?authuser=0&hl=en&rclk=1","Power Zone Fitness Center & Gym","3.9","(19)","·","Gym","·","58CC+VPG, Ghodajkar Complex,opp Maharana Pratap Chowk","·","Closed","⋅ Opens 5AM Sat","","","https://lh5.googleusercontent.com/uNMgUsPF6rmIhherY2-1Ta7r3UuhWN62jTqd3hBH4kzDISTUQdDjmkfD_3SZnnNBuA=w163-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Oasis+Spa,+Gym,+Hair+%26+Beauty+Salon/data=!4m7!3m6!1s0x3bd1d66aac9ccc13:0x618c82e26eeef586!8m2!3d19.1518643!4d77.308279!16s%2Fg%2F11btx0f5lz!19sChIJE8ycrGrW0TsRhvXubuKCjGE?authuser=0&hl=en&rclk=1","Oasis Spa, Gym, Hair & Beauty Salon","4.1","(32)","·","Gym","·","Plot No.74, Opp.Dr Jamdade Hospital Borban Area, Govardhan Ghat, Vazirabad","·","Closed","⋅ Opens 10AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipNnbqXsox1BNm5kJ9sNNApVTsLCc4doONKl1DLQ=w138-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Mugdha+Fitness+Center/data=!4m7!3m6!1s0x3bd1d667b86aaaab:0xbd027c1b34a316e1!8m2!3d19.1629651!4d77.3086268!16s%2Fg%2F11f1268p1f!19sChIJq6pquGfW0TsR4RajNBt8Ar0?authuser=0&hl=en&rclk=1","Mugdha Fitness Center","4.9","(15)","·","Gym","·","5875+5FJ","·","Closed","⋅ Opens 6:30AM Sat","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","","","","","",""
"https://www.google.com/maps/place/Deshmukh+gym/data=!4m7!3m6!1s0x3bd1d7c1d587569f:0xe7907d34045b81fe!8m2!3d19.1802224!4d77.3046322!16s%2Fg%2F11p0z3jr3n!19sChIJn1aH1cHX0TsR_oFbBDR9kOc?authuser=0&hl=en&rclk=1","Deshmukh gym","4.8","(8)","·","Gym","·","58J3+3VJ, Workshop Rd","","","","","","https://lh5.googleusercontent.com/p/AF1QipNUX91-TLXiUXbTJxP3X7d8kgOjzA4lLl16A2Se=w80-h142-k-no","","","","","","",""
"https://www.google.com/maps/place/Premium+fitness+studio/data=!4m7!3m6!1s0x3bd1d7d16bb712c1:0x5e9dfeb9a1551366!8m2!3d19.1620697!4d77.3061016!16s%2Fg%2F11r85tncph!19sChIJwRK3a9HX0TsRZhNVobn-nV4?authuser=0&hl=en&rclk=1","Premium fitness studio","3.7","(194)","·","Health consultant","·","Kothari Complex","·","Closed","⋅ Opens 6AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPZhQtkArvpZvQPHePQJbDAnpcDHqejjc0pdzxN=w137-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/My+Fitness+Gym+Nanded/data=!4m7!3m6!1s0x3bd1d7d6af375f93:0x62bec79ecb6f8610!8m2!3d19.1591804!4d77.3344949!16s%2Fg%2F11h_9xtt18!19sChIJk183r9bX0TsREIZvy57HvmI?authuser=0&hl=en&rclk=1","My Fitness Gym Nanded","4.6","(12)","·","Gym","·","1 & 2،","·","Closes soon","⋅ 11PM ⋅ Opens 6AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipMylW7Odgof52FkS7Ryjho7YYUbBrwa_VQapa8_=w163-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Power+zone+gym+%26+fitness+center/data=!4m7!3m6!1s0x3bd1d7787e6be6c1:0x8f49f100014c6769!8m2!3d19.1854277!4d77.2981984!16s%2Fg%2F11fmxt4r90!19sChIJweZrfnjX0TsRaWdMAQDxSY8?authuser=0&hl=en&rclk=1","Power zone gym & fitness center","4.5","(12)","·","Fitness center","·","Opp,BSNL office Ashtvinayak nagar,taroda naka, Purna Rd","·","Closed","⋅ Opens 5AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipM1fQYjXo6B2rdi2p5z6xnmPlnXGI11ZVYkYkeq=w122-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Vighnesh+Gym/data=!4m7!3m6!1s0x3bd1d694a320feb9:0x6a86802809f54b97!8m2!3d19.1905326!4d77.3081419!16s%2Fg%2F11gblds4r4!19sChIJuf4go5TW0TsRl0v1CSiAhmo?authuser=0&hl=en&rclk=1","Vighnesh Gym","4.5","(13)","·","Gym","·","","","Closed","⋅ Opens 5:30AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPYr0KezV0lGOffR4LSK2uAaC6YW8MzKU4QznuZ=w80-h106-k-no","","","","","","",""
"https://www.google.com/maps/place/Healthmantra+Zumba+%26+Yoga+Classes/data=!4m7!3m6!1s0x3bd1d7544fb15e6f:0x74d9738d1d5f6bc9!8m2!3d19.1724956!4d77.3158074!16s%2Fg%2F11f5vb267y!19sChIJb16xT1TX0TsRyWtfHY1z2XQ?authuser=0&hl=en&rclk=1","Healthmantra Zumba & Yoga Classes","4.8","(77)","·","Fitness center","·","Second Floor Sai Bhavan, opp. Dena Bank","·","Open 24 hours","","","","https://lh5.googleusercontent.com/p/AF1QipM7dkm9Buxh1YBQZS7ojNbcwsABFqEAp2sx6Ju4=w142-h92-k-no","On-site services","·","·","Online classes","","",""
"https://www.google.com/maps/place/Fitness+Formula+Club/data=!4m7!3m6!1s0x3bd1d6afffffffff:0x4c8b04ae23086f9b!8m2!3d19.1731085!4d77.3155974!16s%2Fg%2F11hc_nwdwm!19sChIJ_____6_W0TsRm28II64Ei0w?authuser=0&hl=en&rclk=1","Fitness Formula Club","5.0","(5)","·","Gym","·","Ingale Apartment, Anand Nagar Chowk","·","Closed","⋅ Opens 6AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipOtOJ17qE6O09_r2P42Cccf_SNJ0Do6IqLeq0Ag=w248-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Heartbeat+ladies+fitness+club/data=!4m7!3m6!1s0x3bd1d70c5616548d:0x50ab608434caedd4!8m2!3d19.1726787!4d77.3154092!16s%2Fg%2F11s97x_9kd!19sChIJjVQWVgzX0TsR1O3KNIRgq1A?authuser=0&hl=en&rclk=1","Heartbeat ladies fitness club","5.0","(11)","·","Gym","·","Ingale sadan, opposite to rajmall besides bansal coaching classes","·","Closed","⋅ Opens 6:30AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPSSxHGNsOV-GU8PspP3QXnsKIEvLUeZe-_uCwJ=w80-h106-k-no","","","","","","",""
"https://www.google.com/maps/place/Pranada+Health+Planet/data=!4m7!3m6!1s0x3bd1d640d469f273:0xc16c824b8c45b03d!8m2!3d19.1521491!4d77.3149675!16s%2Fg%2F11cr_t6cns!19sChIJc_Jp1EDW0TsRPbBFjEuCbME?authuser=0&hl=en&rclk=1","Pranada Health Planet","4.0","(5)","·","Gym","·","5827+VX4, Latkar Complex, Chikhalwadi Chowrasta","·","Closed","⋅ Opens 6AM Sat","","","https://lh3.googleusercontent.com/b1uO-QWYlThqwM2_MvSjyTc7ShlwhPR9qTeYbAx0YBfG6vWwYm7iCSzwEwBGr4bv=w163-h92-k-no","""Nyc place to incre hight n body also gym trainer are also good teach""","·","","","","",""
"https://www.google.com/maps/place/The+Vivansh+Health+Club/data=!4m7!3m6!1s0x3bd1d5a315ae08b5:0x5ec48d1434da2b16!8m2!3d19.1931572!4d77.2857884!16s%2Fg%2F11sq59rcbm!19sChIJtQiuFaPV0TsRFivaNBSNxF4?authuser=0&hl=en&rclk=1","The Vivansh Health Club","4.8","(6)","·","Gym","·","New, Canal Rd","·","Open 24 hours","","","","https://lh5.googleusercontent.com/p/AF1QipOhdziBqHoolBnmeXB98BsOC8pJKPSIq0Hk7sVV=w122-h92-k-no","""It's best gym in Nanded city.""","·","","","","",""
"https://www.google.com/maps/place/Heartbeat+Gym/data=!4m7!3m6!1s0x3bd1d69c1b7cd841:0xc4645dcd76f1e7d6!8m2!3d19.1883461!4d77.2913772!16s%2Fg%2F11f57jwb8x!19sChIJQdh8G5zW0TsR1ufxds1dZMQ?authuser=0&hl=en&rclk=1","Heartbeat Gym","3.4","(19)","·","Gym","·","57QR+8HJ, Canal Rd","·","Closed","⋅ Opens 5:30AM Sat","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I1X2u4bvVL9SMgrCHNH82A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=287.8465&pitch=0&thumbfov=100","""Very good gym for ladies""","·","","","","",""
"https://www.google.com/maps/place/SONIAS+DANCE+ACADEMY+AEROBICS+AND+ZUMBA+FITNESS+CENTER/data=!4m7!3m6!1s0x3bd1d6920ba4c431:0x4addc2b8a1facf24!8m2!3d19.1841315!4d77.3049269!16s%2Fg%2F11fx8dtb7p!19sChIJMcSkC5LW0TsRJM_6objC3Uo?authuser=0&hl=en&rclk=1","SONIAS DANCE ACADEMY AEROBICS AND ZUMBA FITNESS CENTER","5.0","(7)","·","Gym","·","3 floor, Raj corner, Airport Rd, above bandhan bank","·","Closed","⋅ Opens 9AM Sat","","","","","","","","","",""
"https://www.google.com/maps/place/Active+Body+Health+Club/data=!4m7!3m6!1s0x3bd1d63701679ba9:0xa12cae2dc0ade123!8m2!3d19.1468574!4d77.3235602!16s%2Fg%2F11cs9y7l6z!19sChIJqZtnATfW0TsRI-GtwC2uLKE?authuser=0&hl=en&rclk=1","Active Body Health Club","4.6","(9)","·","Gym","·","48WF+PCV","·","Closes soon","⋅ 11PM ⋅ Opens 5AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipPUPy5jNb69IDoJ8ZGdW_6ZpEJbH6sO5Io_qzN9=w122-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Nitin+Kamble+%7C+Weight+Loss+or+Gain+%7C+Personal+trainer+%7C+NK/data=!4m7!3m6!1s0x3bd1d7ee3c90a387:0x8d15ac2ae456122e!8m2!3d19.1864037!4d77.2927339!16s%2Fg%2F11j23pz4dr!19sChIJh6OQPO7X0TsRLhJW5CqsFY0?authuser=0&hl=en&rclk=1","Nitin Kamble | Weight Loss or Gain | Personal trainer | NK","4.9","(45)","·","Personal trainer","·","Chatrapati Chowk, Canal Rd","·","Closed","⋅ Opens 9AM Sat","","","","""Best","·","","gym","","",""
"https://www.google.com/maps/place/BODY+ZONE/data=!4m7!3m6!1s0x3bd1d7ae350ecceb:0x5f6c5845cee316bd!8m2!3d19.1669321!4d77.3119405!16s%2Fg%2F11sgn33z_b!19sChIJ68wONa7X0TsRvRbjzkVYbF8?authuser=0&hl=en&rclk=1","BODY ZONE","3.7","(9)","·","Gym","·","Vip road rukhmini complex","","","","","","https://lh5.googleusercontent.com/p/AF1QipP5_1-UQKHkHo7vEZAke-GV6SeZQQyCj_MZca6Q=w163-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/SONIAS+DANCE+ACADEMY+AEROBICS+AND+ZUMBA+FITNESS+CENTER/data=!4m7!3m6!1s0x3bd1d6920ba4c431:0x4addc2b8a1facf24!8m2!3d19.1841315!4d77.3049269!16s%2Fg%2F11fx8dtb7p!19sChIJMcSkC5LW0TsRJM_6objC3Uo?authuser=0&hl=en&rclk=1","SONIAS DANCE ACADEMY AEROBICS AND ZUMBA FITNESS CENTER","5.0","(7)","·","Gym","·","3 floor, Raj corner, Airport Rd, above bandhan bank","·","Closed","⋅ Opens 9AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipM_BDNTmxwCw6jT5hTecVpo1LzDyCLb6nrPEVqx=w122-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Nitin+Kamble+%7C+Weight+Loss+or+Gain+%7C+Personal+trainer+%7C+NK/data=!4m7!3m6!1s0x3bd1d7ee3c90a387:0x8d15ac2ae456122e!8m2!3d19.1864037!4d77.2927339!16s%2Fg%2F11j23pz4dr!19sChIJh6OQPO7X0TsRLhJW5CqsFY0?authuser=0&hl=en&rclk=1","Nitin Kamble | Weight Loss or Gain | Personal trainer | NK","4.9","(45)","·","Personal trainer","·","Chatrapati Chowk, Canal Rd","·","Closed","⋅ Opens 9AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipMk46oRe-0KGmibu6Q1QyBUtntrl1sxqEbprmjc=w80-h173-k-no","""Best","·","","gym","","",""
"https://www.google.com/maps/place/Dream+Fitness+Studio/data=!4m7!3m6!1s0x3bce299f3bee8f4d:0x510c3c1fc7d3f53f!8m2!3d19.1160796!4d77.3235485!16s%2Fg%2F11sffpvv81!19sChIJTY_uO58pzjsRP_XTxx88DFE?authuser=0&hl=en&rclk=1","Dream Fitness Studio","5.0","(3)","·","Fitness center","·","Shop No1, Cidco Rd, beside SBI Bank","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DC2hnOJpuRNuOx1yptkygg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=134.47108&pitch=0&thumbfov=100","","","","","","",""
"https://www.google.com/maps/place/BODY+STYLE/data=!4m7!3m6!1s0x3bd1d793c2103077:0x454502a512dd6f32!8m2!3d19.1640733!4d77.3080923!16s%2Fg%2F11ptpkx044!19sChIJdzAQwpPX0TsRMm_dEqUCRUU?authuser=0&hl=en&rclk=1","BODY STYLE","5.0","(2)","·","Gym","·","","","Open 24 hours","","","","https://lh5.googleusercontent.com/p/AF1QipMIsg84A8h2JEg9nON6cGhJLNLU09JxLNjcu8Bc=w163-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Devki's+yoga+%26+Health+care,+Nanded's+biggest+female+fitness,+Nanded/data=!4m7!3m6!1s0x3bd1d7eb61a37865:0x4a862b7faf3552da!8m2!3d19.1896162!4d77.3109993!16s%2Fg%2F11j8tljsgy!19sChIJZXijYevX0TsR2lI1r38rhko?authuser=0&hl=en&rclk=1","Devki's yoga & Health care, Nanded's biggest female fitness, Nanded","5.0","(7)","·","Yoga studio","·","Devki's Yoga","·","Closed","⋅ Opens 4PM Sat","","","https://lh5.googleusercontent.com/p/AF1QipN7VS3gML89L3wVN8o02Q2QWcvk5muqOFdTeRy_=w184-h92-k-no","","","","","","",""
"https://www.google.com/maps/place/Yeshwant+College,+Sports+Complex./data=!4m7!3m6!1s0x3bd1d65fbaaaaaab:0x5c55a433f71cad08!8m2!3d19.1710603!4d77.3080555!16s%2Fg%2F11g6bj5v9y!19sChIJq6qqul_W0TsRCK0c9zOkVVw?authuser=0&hl=en&rclk=1","Yeshwant College, Sports Complex.","4.2","(5)","·","Gym","·","58C5+C6F, Yashwant College","·","Closed","⋅ Opens 3:30AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipNuFEj6JNrOCOUyz15mfJIlUSxXhMiZDa1qtj7k=w80-h106-k-no","","","","","","",""
"https://www.google.com/maps/place/New+GYM+opening/data=!4m7!3m6!1s0x3bd1d791ffaad81f:0xa8e8f662fa9e4198!8m2!3d19.1894209!4d77.2888331!16s%2Fg%2F11t4k_2zjr!19sChIJH9iq_5HX0TsRmEGe-mL26Kg?authuser=0&hl=en&rclk=1","New GYM opening","5.0","(2)","·","Gym","·","57QQ+QFQ, Nanded Bypass Rd","·","Closed","⋅ Opens 6:36AM Sat","","","https://lh5.googleusercontent.com/p/AF1QipMnJyyzwGicxLYLWfBFavwJHy27qWKIXVDLd4lk=w80-h142-k-no","","","","","","",""
